## Generation 0 
{'pos_end_effector': array([ 1.29026789, -3.52674869]), 'dist_end_effector': -4.823258142602211, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291242, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37163618,  0.29814079]), 'dist_end_effector': -0.47644661643551084, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-3.08348484,  1.61209036]), 'dist_end_effector': -1.942363181029959, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
{'pos_end_effector': array([-2.43919864,  0.30690499]), 'dist_end_effector': -0.5358041801785193, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.3722578 ,  0.29755819]), 'dist_end_effector': -0.47656767696111135, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291247, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37213496,  0.29754817]), 'dist_end_effector': -0.47646546718843785, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291235, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.372107  ,  0.29772984]), 'dist_end_effector': -0.47655710551861996, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291242, 'collision': False}
{'pos_end_effector': array([-2.3720488 ,  0.29762825]), 'dist_end_effector': -0.4764481981852897, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291247, 'collision': False}
{'pos_end_effector': array([-2.37209906,  0.29756775]), 'dist_end_effector': -0.4764496596693593, 'collision': False}
{'pos_end_effector': array([-2.3720428 ,  0.29763534]), 'dist_end_effector': -0.47644794067751656, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-3.4838881 ,  1.44574223]), 'dist_end_effector': -2.0717370748118875, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364409, 'collision': False}
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912386, 'collision': False}
{'pos_end_effector': array([-2.22961597,  0.53649673]), 'dist_end_effector': -0.5835685374916293, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291238, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291247, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912497, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291239, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.476448273129124, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37641882,  1.55623161]), 'dist_end_effector': -1.6011083474486194, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912497, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.35664753,  0.37767577]), 'dist_end_effector': -0.519457840376877, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912286, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.4764482731291247, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.41226812,  0.30259249]), 'dist_end_effector': -0.5113973164463923, 'collision': False}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-0.94970653,  1.67252235]), 'dist_end_effector': -1.9749550324145533, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37212472,  0.29769046]), 'dist_end_effector': -0.4765463396474827, 'collision': False}
{'pos_end_effector': array([-2.37212454,  0.29753367]), 'dist_end_effector': -0.47644827312912424, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37214352,  0.29755197]), 'dist_end_effector': -0.4764745296081206, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
## Generation 49 
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364409, 'collision': False}
{'pos_end_effector': array([-2.41263347,  0.25025634]), 'dist_end_effector': -0.4825915575145697, 'collision': False}
{'pos_end_effector': array([-2.3720111 ,  0.29767394]), 'dist_end_effector': -0.4764473027013612, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
{'pos_end_effector': array([-2.3720488 ,  0.29762825]), 'dist_end_effector': -0.4764481981852897, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364409, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37203085,  0.29769417]), 'dist_end_effector': -0.4764753668635179, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37203615,  0.29764295]), 'dist_end_effector': -0.476447502665991, 'collision': False}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37163618,  0.29814079]), 'dist_end_effector': -0.47644661643551084, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.370324  ,  0.32530231]), 'dist_end_effector': -0.4929112081333811, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440983, 'collision': False}
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37208277,  0.29758534]), 'dist_end_effector': -0.4764479191542553, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37163618,  0.29814079]), 'dist_end_effector': -0.47644661643551084, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.5567064 ,  0.36886858]), 'dist_end_effector': -0.6678218667204221, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440894, 'collision': False}
{'pos_end_effector': array([-2.37193997,  0.29776364]), 'dist_end_effector': -0.47644782202640756, 'collision': False}
