## Generation 0 
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-0.99463061,  2.94822882]), 'dist_end_effector': -3.114935120984984, 'collision': False}
{'pos_end_effector': array([-1.99642332,  0.00685803]), 'dist_end_effector': -0.007734678636065155, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-2.00037069,  0.00207182]), 'dist_end_effector': -0.0021047211249112714, 'collision': False}
{'pos_end_effector': array([-1.80740215,  0.30471238]), 'dist_end_effector': -0.3604768578727754, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99368378e+00,  1.82559310e-03]), 'dist_end_effector': -0.0065747559899657455, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-4.03183357,  1.13607456]), 'dist_end_effector': -2.327877374303403, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-2.96393525,  0.56516185]), 'dist_end_effector': -1.1173983539770276, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763118, 'collision': False}
{'pos_end_effector': array([-2.24232978,  1.03434725]), 'dist_end_effector': -1.06235490836804, 'collision': False}
{'pos_end_effector': array([-1.9935491e+00,  1.5790610e-03]), 'dist_end_effector': -0.006641348240263588, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461762366, 'collision': False}
{'pos_end_effector': array([-2.07119616,  0.07610771]), 'dist_end_effector': -0.104217445109949, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461762279, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99473749,  0.00375723]), 'dist_end_effector': -0.0064661295432586205, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763118, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99642332,  0.00685803]), 'dist_end_effector': -0.007734678636065155, 'collision': False}
{'pos_end_effector': array([-1.99443021,  0.00319343]), 'dist_end_effector': -0.006420320512267522, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-2.18536117,  0.11209207]), 'dist_end_effector': -0.21661808432760743, 'collision': False}
{'pos_end_effector': array([-1.99329774e+00,  1.11915347e-03]), 'dist_end_effector': -0.00679505400323715, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-2.26963143, -0.28340858]), 'dist_end_effector': -0.39117966558499423, 'collision': False}
{'pos_end_effector': array([-1.99452036,  0.00335879]), 'dist_end_effector': -0.00642712467269214, 'collision': False}
{'pos_end_effector': array([-1.99489344,  0.00404354]), 'dist_end_effector': -0.006513616484998972, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-2.20350487, -0.17941   ]), 'dist_end_effector': -0.2712972179122225, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461762279, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461764062, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-2.01496421, -0.00470341]), 'dist_end_effector': -0.015685964999552937, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-2.00394311, -0.00253937]), 'dist_end_effector': -0.0046900441156605185, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-2.13421805,  0.32154794]), 'dist_end_effector': -0.3484358792617798, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-2.00537759, -0.00757597]), 'dist_end_effector': -0.009290520006774853, 'collision': False}
{'pos_end_effector': array([-2.60758667, -0.33641617]), 'dist_end_effector': -0.6945051515401761, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.00671835756826593, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.9934744e+00,  1.4423418e-03]), 'dist_end_effector': -0.006683102638309848, 'collision': False}
{'pos_end_effector': array([-1.86593606,  0.07290637]), 'dist_end_effector': -0.15260562922506957, 'collision': False}
{'pos_end_effector': array([-2.00580325, -0.00492942]), 'dist_end_effector': -0.007614250448513354, 'collision': False}
{'pos_end_effector': array([-2.0628609 , -0.07480948]), 'dist_end_effector': -0.09771361826047015, 'collision': False}
{'pos_end_effector': array([-1.99486211,  0.00398601]), 'dist_end_effector': -0.006502786454765778, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99663818,  0.00725415]), 'dist_end_effector': -0.007995284732325747, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.9966005 ,  0.00718468]), 'dist_end_effector': -0.007948345446074336, 'collision': False}
{'pos_end_effector': array([-2.07374973,  0.16538621]), 'dist_end_effector': -0.18108456687212116, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-2.47200666,  0.34139951]), 'dist_end_effector': -0.5825323252250546, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461764062, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.85285299,  0.17773598]), 'dist_end_effector': -0.23074297094002785, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461764706, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.994137  ,  0.00265582]), 'dist_end_effector': -0.006436469786841878, 'collision': False}
{'pos_end_effector': array([-1.01996137,  1.32160915]), 'dist_end_effector': -1.6453347614004525, 'collision': False}
{'pos_end_effector': array([-2.00492589, -0.00380306]), 'dist_end_effector': -0.006223156039870953, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
## Generation 30 
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461762279, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763118, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99653186,  0.00705811]), 'dist_end_effector': -0.007864155461763963, 'collision': False}
{'pos_end_effector': array([-1.99410545,  0.00259799]), 'dist_end_effector': -0.0064416846650046785, 'collision': False}
{'pos_end_effector': array([-1.99341555e+00,  1.33466568e-03]), 'dist_end_effector': -0.006718357568265982, 'collision': False}
{'pos_end_effector': array([-1.99642332,  0.00685803]), 'dist_end_effector': -0.007734678636065155, 'collision': False}
{'pos_end_effector': array([-1.9948191 ,  0.00390704]), 'dist_end_effector': -0.0064889714741733955, 'collision': False}
