## Generation 0 
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.94527254, -0.35485232]), 'dist_end_effector': -1.1128208207480217, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179273, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
## Generation 97 
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120087e-05]), 'dist_end_effector': -1.0000135745047716, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46077406e-05]), 'dist_end_effector': -1.000013574498217, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536118, 'collision': False}
{'pos_end_effector': array([-0.22914028, -0.81042144]), 'dist_end_effector': -1.947492505771535, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46088253e-05]), 'dist_end_effector': -1.0000135743797314, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120846e-05]), 'dist_end_effector': -1.0000135744875744, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46116925e-05]), 'dist_end_effector': -1.0000135745112624, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089483e-05]), 'dist_end_effector': -1.0000135743080223, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536118, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46117223e-05]), 'dist_end_effector': -1.0000135744111465, 'collision': False}
{'pos_end_effector': array([-0.94129254,  0.3236201 ]), 'dist_end_effector': -1.1070643417544745, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-0.99275089, -0.12007717]), 'dist_end_effector': -1.0143812372469958, 'collision': False}
{'pos_end_effector': array([-0.99958107,  0.02846995]), 'dist_end_effector': -1.0008239457390684, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46101978e-05]), 'dist_end_effector': -1.0000135744769836, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089483e-05]), 'dist_end_effector': -1.0000135743080223, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46090781e-05]), 'dist_end_effector': -1.00001357441443, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089483e-05]), 'dist_end_effector': -1.0000135743080223, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078662e-05]), 'dist_end_effector': -1.000013574451851, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46071601e-05]), 'dist_end_effector': -1.000013574344203, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-0.95396918,  0.20879334]), 'dist_end_effector': -1.0666654251569363, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.81353704,  0.20021651]), 'dist_end_effector': -1.203237715678092, 'collision': False}
{'pos_end_effector': array([-0.99892966, -0.04596075]), 'dist_end_effector': -1.0021248501855933, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46110293e-05]), 'dist_end_effector': -1.0000135743948604, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.97214423,  0.1228973 ]), 'dist_end_effector': -1.0351769087958518, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46104426e-05]), 'dist_end_effector': -1.000013574472995, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46077823e-05]), 'dist_end_effector': -1.0000135745137029, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.93719735,  0.14787456]), 'dist_end_effector': -1.073040708879528, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46107722e-05]), 'dist_end_effector': -1.0000135742977851, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120846e-05]), 'dist_end_effector': -1.0000135744875744, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089002e-05]), 'dist_end_effector': -1.0000135745080667, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46072655e-05]), 'dist_end_effector': -1.0000135743102765, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.72947297,  0.53034421]), 'dist_end_effector': -1.3767730105165923, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46122009e-05]), 'dist_end_effector': -1.0000135745090617, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536114, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.99001243, -0.37079064]), 'dist_end_effector': -1.0758999033324506, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46107154e-05]), 'dist_end_effector': -1.0000135744765999, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46115798e-05]), 'dist_end_effector': -1.0000135744709215, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46119780e-05]), 'dist_end_effector': -1.0000135745207457, 'collision': False}
{'pos_end_effector': array([0.6000695, 0.8765162]), 'dist_end_effector': -2.743837108080169, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089577e-05]), 'dist_end_effector': -1.000013574313515, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-0.83232907, -2.63188304]), 'dist_end_effector': -2.879281807222479, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.9941165 ,  0.10819077]), 'dist_end_effector': -1.0116851580869604, 'collision': False}
{'pos_end_effector': array([1.88144063, 0.19757408]), 'dist_end_effector': -3.886465855472142, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46102264e-05]), 'dist_end_effector': -1.000013574357541, 'collision': False}
{'pos_end_effector': array([-0.99790961, -0.63893711]), 'dist_end_effector': -1.1884552056487405, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46119980e-05]), 'dist_end_effector': -1.0000135743223624, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46043014e-05]), 'dist_end_effector': -1.0000135745037566, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46077406e-05]), 'dist_end_effector': -1.000013574498217, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46072655e-05]), 'dist_end_effector': -1.0000135743102765, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46112344e-05]), 'dist_end_effector': -1.000013574466787, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089483e-05]), 'dist_end_effector': -1.0000135743080223, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517927, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536118, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46080959e-05]), 'dist_end_effector': -1.0000135745275822, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46107099e-05]), 'dist_end_effector': -1.0000135744679355, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46098669e-05]), 'dist_end_effector': -1.0000135743558132, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46034485e-05]), 'dist_end_effector': -1.000013574494798, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46034485e-05]), 'dist_end_effector': -1.000013574494798, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46124703e-05]), 'dist_end_effector': -1.000013574291297, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
