## Generation 0 
{'pos_end_effector': array([-2.00000000e+00, -3.40291129e-11]), 'dist_end_effector': -3.759050869587651e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.0000000e+00, -1.8463564e-11]), 'dist_end_effector': -3.221569677132233e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.62753144e-11]), 'dist_end_effector': -1.6292385263908565e-11, 'collision': False}
{'pos_end_effector': array([-2.8518079 ,  0.94783165]), 'dist_end_effector': -1.2743474948917932, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.02261533e-11]), 'dist_end_effector': -1.0415942642763477e-11, 'collision': False}
{'pos_end_effector': array([-1.48326749, -1.34161006]), 'dist_end_effector': -1.437682171703153, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.87587723e-11]), 'dist_end_effector': -1.9841293708488308e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -9.82547377e-14]), 'dist_end_effector': -5.484937768903569e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -5.83402215e-11]), 'dist_end_effector': -6.310545383578013e-11, 'collision': False}
{'pos_end_effector': array([-1.74684689, -0.07725832]), 'dist_end_effector': -0.264679706614149, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -6.82165435e-12]), 'dist_end_effector': -1.3464665187396357e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.10947918e-11]), 'dist_end_effector': -1.1130783783365296e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.46184184e-11]), 'dist_end_effector': -3.627043485476662e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -3.69926312e-13]), 'dist_end_effector': -2.3478358281702702e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.52052823e-11]), 'dist_end_effector': -2.5583708467277257e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  4.99542629e-11]), 'dist_end_effector': -5.5910770294684595e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  3.72352149e-11]), 'dist_end_effector': -3.971178428501353e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52333701e-11]), 'dist_end_effector': -1.9332230687755237e-11, 'collision': False}
{'pos_end_effector': array([-2.37454046,  0.29174442]), 'dist_end_effector': -0.47475821280906233, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.99831312e-11]), 'dist_end_effector': -1.0899976466318154e-10, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75712827e-13]), 'dist_end_effector': -6.401864821539809e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  3.26738636e-12]), 'dist_end_effector': -4.844435689922614e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.36559652e-11]), 'dist_end_effector': -2.623696588016426e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.85402812e-11]), 'dist_end_effector': -2.854348516008506e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -5.84965409e-12]), 'dist_end_effector': -2.3467031941651752e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  8.88000784e-12]), 'dist_end_effector': -3.34028899095271e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.07042161e-11]), 'dist_end_effector': -2.2484480964649475e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.31184952e-10]), 'dist_end_effector': -1.376395325283095e-10, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.80884205e-11]), 'dist_end_effector': -3.659225287605019e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.60271796e-11]), 'dist_end_effector': -1.6027241108614484e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  4.61619631e-11]), 'dist_end_effector': -5.734721754906658e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.51735291e-11]), 'dist_end_effector': -2.6439108229352456e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.10322862e-12]), 'dist_end_effector': -2.0672945256985072e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.80493398e-11]), 'dist_end_effector': -2.2036242595518346e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.74696932e-11]), 'dist_end_effector': -3.143929068496026e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  8.28337399e-13]), 'dist_end_effector': -4.267590709187649e-12, 'collision': False}
{'pos_end_effector': array([-3.71662698, -0.1417223 ]), 'dist_end_effector': -1.7224672393819611, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  6.09645667e-12]), 'dist_end_effector': -1.5081834167770223e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -8.34532443e-12]), 'dist_end_effector': -8.973128693647244e-12, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.24777242,  0.21839512]), 'dist_end_effector': -0.33028412024178205, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -9.39662792e-11]), 'dist_end_effector': -1.046067216272606e-10, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -1.53337343e-11]), 'dist_end_effector': -1.6781688158741835e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.53337343e-11]), 'dist_end_effector': -1.6781688158741835e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.52052823e-11]), 'dist_end_effector': -2.5583708467277257e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.64976796,  0.82018559]), 'dist_end_effector': -1.046376032143051, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.47282186e-12]), 'dist_end_effector': -8.121169379104358e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-2.16843707,  0.16743166]), 'dist_end_effector': -0.23749611919874672, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.89419591e-11]), 'dist_end_effector': -1.904858061063333e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.68438596e-11]), 'dist_end_effector': -3.6417404200295015e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00,  1.11703202e-10]), 'dist_end_effector': -1.2523111079206284e-10, 'collision': False}
{'pos_end_effector': array([-2.000000e+00,  2.103695e-11]), 'dist_end_effector': -2.1066530589893722e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.95730107e-12]), 'dist_end_effector': -2.1337470633383605e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-1.82389662, -0.34158806]), 'dist_end_effector': -0.38431081599482675, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.04362083e-11]), 'dist_end_effector': -2.8877228931430554e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.77111708e-12]), 'dist_end_effector': -7.776930639894863e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.22463151e-11]), 'dist_end_effector': -2.264121445985164e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -8.88789042e-12]), 'dist_end_effector': -9.085800404718214e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.07042161e-11]), 'dist_end_effector': -2.2484480964649475e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.17572618e-13]), 'dist_end_effector': -2.93023984599692e-12, 'collision': False}
{'pos_end_effector': array([-1.95769916, -0.11107871]), 'dist_end_effector': -0.11886058962508426, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -8.63076277e-12]), 'dist_end_effector': -1.7331385790719174e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.62753144e-11]), 'dist_end_effector': -1.6292385263908565e-11, 'collision': False}
{'pos_end_effector': array([-2.13624256, -0.00512741]), 'dist_end_effector': -0.13633900736837454, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.62753144e-11]), 'dist_end_effector': -1.6292385263908565e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -4.99978947e-11]), 'dist_end_effector': -5.207196515813256e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.32238248,  0.26647965]), 'dist_end_effector': -0.4182605260607914, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.4507063e-12]), 'dist_end_effector': -2.5568693212437824e-11, 'collision': False}
{'pos_end_effector': array([-1.98678286e+00, -4.39971115e-05]), 'dist_end_effector': -0.013217208241128863, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.68438596e-11]), 'dist_end_effector': -3.6417404200295015e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-1.87049001, -0.21415827]), 'dist_end_effector': -0.25027305440327213, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-1.89885847, -0.31796911]), 'dist_end_effector': -0.33366744847979823, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82174284e-11]), 'dist_end_effector': -3.202584449647826e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-4.24156804, -0.44600826]), 'dist_end_effector': -2.2855088379478117, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.17856844e-11]), 'dist_end_effector': -2.4055579780213258e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.71775927e-11]), 'dist_end_effector': -1.718623296646434e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  6.88094026e-12]), 'dist_end_effector': -1.5328484017431314e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000e+00, -3.25312e-11]), 'dist_end_effector': -5.2606146005899567e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -3.59485774e-11]), 'dist_end_effector': -3.6452211721656346e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -5.89881477e-11]), 'dist_end_effector': -6.37990056851327e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.52339252e-11]), 'dist_end_effector': -1.9332668106368168e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.62753144e-11]), 'dist_end_effector': -1.6292385263908565e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.47190046e-11]), 'dist_end_effector': -3.701358053107558e-11, 'collision': False}
## Generation 73 
{'pos_end_effector': array([-2.00000000e+00, -7.75257636e-12]), 'dist_end_effector': -8.231460080316229e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.17572618e-13]), 'dist_end_effector': -2.93023984599692e-12, 'collision': False}
{'pos_end_effector': array([-2.13356819,  0.13889223]), 'dist_end_effector': -0.19269539171991945, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75235431e-12]), 'dist_end_effector': -8.23095246329703e-12, 'collision': False}
{'pos_end_effector': array([-2.14445121,  0.27977534]), 'dist_end_effector': -0.3148656684183884, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -7.75302045e-12]), 'dist_end_effector': -8.23128148410916e-12, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00,  2.63022937e-12]), 'dist_end_effector': -1.454829315989691e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.28109412e-10]), 'dist_end_effector': -1.4915011997663793e-10, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.36565212e-11]), 'dist_end_effector': -2.6888114983834175e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75213227e-12]), 'dist_end_effector': -8.230743330067913e-12, 'collision': False}
{'pos_end_effector': array([-3.8741093 , -0.03265594]), 'dist_end_effector': -1.8743937848814696, 'collision': False}
{'pos_end_effector': array([-2.53006502,  0.29428486]), 'dist_end_effector': -0.6062775777940542, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -8.88789042e-12]), 'dist_end_effector': -9.085800404718214e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  8.28337399e-13]), 'dist_end_effector': -4.267590709187649e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.04449832e-11]), 'dist_end_effector': -7.361671042989538e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -7.75712827e-13]), 'dist_end_effector': -6.401864821539809e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -5.41888756e-12]), 'dist_end_effector': -8.256712306214284e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75712827e-13]), 'dist_end_effector': -6.401864821539809e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.51429988e-11]), 'dist_end_effector': -2.5158400459206836e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  4.25548485e-11]), 'dist_end_effector': -4.4350420920419556e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.96591632e-11]), 'dist_end_effector': -2.241321899554926e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -7.75235431e-12]), 'dist_end_effector': -8.23095246329703e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  6.88094026e-12]), 'dist_end_effector': -1.5328484017431314e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  8.84251561e-11]), 'dist_end_effector': -9.563855619809113e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -5.41888756e-12]), 'dist_end_effector': -8.256712306214284e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00,  2.7314262e-11]), 'dist_end_effector': -3.6385134890100576e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  8.28337399e-13]), 'dist_end_effector': -4.267590709187649e-12, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00,  9.4712016e-12]), 'dist_end_effector': -9.538502825577116e-12, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -1.1733392e-11]), 'dist_end_effector': -1.3263864802083727e-11, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  6.37800923e-12]), 'dist_end_effector': -1.6093112142445503e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.14911422e-11]), 'dist_end_effector': -2.673675552339244e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75235431e-12]), 'dist_end_effector': -8.23095246329703e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  1.02261533e-11]), 'dist_end_effector': -1.0415942642763477e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.15885088e-11]), 'dist_end_effector': -2.159479253344201e-11, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -8.03941358e-11]), 'dist_end_effector': -9.354012113521705e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  6.45340448e-11]), 'dist_end_effector': -6.887740680345013e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  6.75083323e-11]), 'dist_end_effector': -8.07157906130012e-11, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -5.41888756e-12]), 'dist_end_effector': -8.256712306214284e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00,  5.1756377e-12]), 'dist_end_effector': -5.638865830538677e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75257636e-12]), 'dist_end_effector': -8.231460080316229e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  2.82884827e-13]), 'dist_end_effector': -1.0019094222619288e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.95953254e-11]), 'dist_end_effector': -1.9609279166992186e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00,  8.28337399e-13]), 'dist_end_effector': -4.267590709187649e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -3.90121269e-12]), 'dist_end_effector': -1.5758754458226042e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -6.760148e-13]), 'dist_end_effector': -9.647349423370043e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-3.12697043,  0.46738431]), 'dist_end_effector': -1.2200452617383757, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -1.55195856e-11]), 'dist_end_effector': -1.7471293386542672e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -3.48110429e-12]), 'dist_end_effector': -1.6127578874603327e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.77111708e-12]), 'dist_end_effector': -7.776930639894863e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.76060286e-11]), 'dist_end_effector': -2.8472708097031468e-11, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -7.75224329e-12]), 'dist_end_effector': -8.230847896597924e-12, 'collision': False}
{'pos_end_effector': array([-1.759678  , -0.21283328]), 'dist_end_effector': -0.32101817123431536, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-3.84299262,  0.49418915]), 'dist_end_effector': -1.9080997671815623, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -7.7517992e-12]), 'dist_end_effector': -8.230728141150595e-12, 'collision': False}
